"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"27.10.2021","Wed","0.04038","0.04213","0.12275","0.17125","0.20363","0.40263","0.70650"
"26.10.2021","Tue","0.04150","0.04088","0.11750","0.16600","0.20400","0.39838","0.69088"
"25.10.2021","Mon","0.04063","0.04438","0.12525","0.17225","0.20550","0.40888","0.71450"
"22.10.2021","Fri","0.04075","0.04375","0.11563","0.15913","0.19600","0.40725","0.72263"
"21.10.2021","Thu","0.04063","0.04275","0.12825","0.17913","0.21438","0.42375","0.73838"
"20.10.2021","Wed","0.04038","0.04200","0.13063","0.18713","0.21125","0.42150","0.72713"
"19.10.2021","Tue","0.04088","0.04363","0.12413","0.18325","0.21588","0.41925","0.72800"
"18.10.2021","Mon","0.04038","0.04238","0.11900","0.18850","0.21350","0.41513","0.71325"
"15.10.2021","Fri","0.04025","0.04100","0.06950","0.09713","0.13438","0.27300","0.54238"
"14.10.2021","Thu","0.04050","0.04038","0.06950","0.09900","0.13500","0.27863","0.55713"
"13.10.2021","Wed","0.04000","0.04475","0.07125","0.09288","0.12513","0.27250","0.53950"
"12.10.2021","Tue","0.03888","0.04413","0.06525","0.09175","0.11813","0.25150","0.52488"
"11.10.2021","Mon","0.04025","0.04425","0.06413","0.09175","0.11363","0.24325","0.51938"
"08.10.2021","Fri","0.04075","0.04475","0.05575","0.07413","0.09025","0.19175","0.44950"
"07.10.2021","Thu","0.04075","0.04200","0.05625","0.07425","0.08675","0.17888","0.41475"
"06.10.2021","Wed","0.04075","0.04125","0.05800","0.08188","0.10013","0.18575","0.43013"
"05.10.2021","Tue","0.04063","0.04038","0.05125","0.07050","0.08250","0.16363","0.37313"
"04.10.2021","Mon","0.04113","0.04288","0.04850","0.07088","0.08300","0.16600","0.37238"
"01.10.2021","Fri","0.04150","0.04213","0.04838","0.06975","0.08475","0.16450","0.36963"
"30.09.2021","Thu","0.03988","0.04113","0.04750","0.06800","0.08188","0.17463","0.37525"
"29.09.2021","Wed","0.04075","0.04200","0.04863","0.06175","0.07563","0.15738","0.35200"
"28.09.2021","Tue","0.04100","0.04063","0.04850","0.06150","0.08500","0.15675","0.34963"
"27.09.2021","Mon","0.04163","0.04038","0.05100","0.06150","0.08725","0.15125","0.33813"
"24.09.2021","Fri","0.04075","0.04188","0.04913","0.06125","0.08638","0.14538","0.33913"
"23.09.2021","Thu","0.03963","0.04463","0.04913","0.05663","0.07638","0.11488","0.27350"
"22.09.2021","Wed","0.04125","0.04038","0.04888","0.05713","0.07463","0.11200","0.26063"
"21.09.2021","Tue","0.04100","0.04088","0.04725","0.05725","0.07513","0.11075","0.26038"
"20.09.2021","Mon","0.04163","0.04325","0.04688","0.05600","0.07188","0.11275","0.26163"
"17.09.2021","Fri","0.04075","0.04350","0.04650","0.05575","0.07088","0.10900","0.25625"
"16.09.2021","Thu","0.04113","0.03900","0.04838","0.05588","0.07088","0.10813","0.25750"
"15.09.2021","Wed","0.04125","0.03763","0.04900","0.05488","0.06963","0.10638","0.24800"
"14.09.2021","Tue","0.04125","0.04263","0.04900","0.05563","0.06850","0.10625","0.24550"
"13.09.2021","Mon","0.04075","0.04238","0.05138","0.05550","0.06713","0.10525","0.24138"
"10.09.2021","Fri","0.04138","0.04238","0.05125","0.05488","0.06288","0.10413","0.23738"
"09.09.2021","Thu","0.04125","0.04188","0.05013","0.05488","0.06263","0.10388","0.24288"
"08.09.2021","Wed","0.04125","0.04000","0.05063","0.05438","0.05875","0.10388","0.22600"
"07.09.2021","Tue","0.04100","0.03838","0.04925","0.05475","0.06025","0.09763","0.22013"
"06.09.2021","Mon","0.04075","0.04013","0.05375","0.05625","0.06038","0.09838","0.21650"
"03.09.2021","Fri","0.04075","0.03825","0.05425","0.05625","0.06350","0.09875","0.21713"
"02.09.2021","Thu","0.04100","0.04038","0.05250","0.05975","0.06375","0.09813","0.21813"
"01.09.2021","Wed","0.04150","0.04238","0.05375","0.06200","0.06688","0.10038","0.22175"
"31.08.2021","Tue","0.04050","0.03750","0.05125","0.06200","0.06838","0.09825","0.21950"
"27.08.2021","Fri","0.04113","0.03563","0.05313","0.06125","0.06850","0.10200","0.22538"
"26.08.2021","Thu","0.04100","0.04163","0.05325","0.06300","0.06950","0.09938","0.22350"
"25.08.2021","Wed","0.04100","0.04163","0.05113","0.06150","0.06850","0.09838","0.21600"
"24.08.2021","Tue","0.04100","0.04163","0.05100","0.05938","0.06800","0.10200","0.21525"
"23.08.2021","Mon","0.04075","0.03600","0.04975","0.06225","0.06663","0.09363","0.21288"
"20.08.2021","Fri","0.04088","0.03913","0.04975","0.06250","0.06838","0.09313","0.20963"
"19.08.2021","Thu","0.04100","0.04050","0.05263","0.06213","0.06750","0.09688","0.20738"
"18.08.2021","Wed","0.04100","0.04200","0.05275","0.06200","0.06813","0.09463","0.21325"
"17.08.2021","Tue","0.04100","0.04225","0.05275","0.06175","0.06850","0.09750","0.21325"
"16.08.2021","Mon","0.04100","0.03938","0.05363","0.06213","0.07063","0.09513","0.21413"
"13.08.2021","Fri","0.04075","0.03938","0.05313","0.06250","0.06975","0.09575","0.21350"
"12.08.2021","Thu","0.04100","0.04438","0.05363","0.06263","0.06913","0.09538","0.21550"
"11.08.2021","Wed","0.04075","0.04350","0.05288","0.06338","0.06925","0.09488","0.21700"
"10.08.2021","Tue","0.04075","0.04275","0.05338","0.06500","0.06988","0.09463","0.21425"
"09.08.2021","Mon","0.04063","0.03950","0.05413","0.06338","0.07250","0.09438","0.21475"
"06.08.2021","Fri","0.04088","0.04288","0.05475","0.06338","0.06988","0.09188","0.21000"
"05.08.2021","Thu","0.04138","0.04150","0.05475","0.06300","0.06950","0.08900","0.18725"
"04.08.2021","Wed","0.04075","0.04375","0.05388","0.06538","0.07400","0.09038","0.18638"
"03.08.2021","Tue","0.04038","0.04375","0.05363","0.06638","0.07150","0.09000","0.18363"
"02.08.2021","Mon","0.04113","0.04025","0.05613","0.06625","0.07113","0.08863","0.18613"
"30.07.2021","Fri","0.03963","0.04238","0.05275","0.06588","0.07400","0.08925","0.18625"
"29.07.2021","Thu","0.04075","0.04300","0.05388","0.06225","0.07475","0.08700","0.18800"
"28.07.2021","Wed","0.04075","0.04238","0.05275","0.06150","0.07450","0.08600","0.18488"
"27.07.2021","Tue","0.04050","0.04288","0.05438","0.06300","0.07425","0.08563","0.18163"
"26.07.2021","Mon","0.04038","0.03938","0.05175","0.06388","0.07363","0.08638","0.18138"
"23.07.2021","Fri","0.04063","0.04313","0.05250","0.06263","0.07275","0.08788","0.18450"
"22.07.2021","Thu","0.04063","0.04263","0.05188","0.06263","0.07363","0.08850","0.18788"
"21.07.2021","Wed","0.03838","0.04313","0.05250","0.06400","0.07375","0.09375","0.18788"
"20.07.2021","Tue","0.04050","0.04263","0.05238","0.06588","0.07213","0.09563","0.18538"
"19.07.2021","Mon","0.04088","0.04088","0.05238","0.06375","0.07450","0.09888","0.19763"
"16.07.2021","Fri","0.04063","0.04288","0.05288","0.06363","0.07675","0.09913","0.19613"
"15.07.2021","Thu","0.04050","0.04375","0.05400","0.06350","0.07813","0.09300","0.17625"
"14.07.2021","Wed","0.04075","0.04175","0.05175","0.06413","0.07950","0.09450","0.17825"
"13.07.2021","Tue","0.04063","0.04225","0.04988","0.06225","0.07763","0.09638","0.17438"
"12.07.2021","Mon","0.04088","0.04100","0.05138","0.06250","0.07713","0.10388","0.17313"
"09.07.2021","Fri","0.04088","0.04150","0.05325","0.06500","0.07713","0.10175","0.17300"
"08.07.2021","Thu","0.04088","0.04113","0.05450","0.06463","0.07688","0.09900","0.16863"
"07.07.2021","Wed","0.04113","0.04300","0.05450","0.06600","0.07900","0.09925","0.17038"
"06.07.2021","Tue","0.04113","0.04175","0.05700","0.06675","0.07838","0.09950","0.17188"
"05.07.2021","Mon","0.04138","0.04275","0.05450","0.06800","0.07900","0.10525","0.17163"
"02.07.2021","Fri","0.04113","0.04338","0.05575","0.06938","0.07875","0.10500","0.17338"
"01.07.2021","Thu","0.04038","0.04238","0.05438","0.07000","0.07563","0.10400","0.17775"
"30.06.2021","Wed","0.04200","0.04300","0.05550","0.06688","0.07788","0.10800","0.18050"
"29.06.2021","Tue","0.04100","0.04300","0.05238","0.06625","0.08025","0.11325","0.18050"
"28.06.2021","Mon","0.04125","0.04213","0.05575","0.06588","0.08000","0.11375","0.18038"
"25.06.2021","Fri","0.04113","0.04313","0.05563","0.06638","0.08075","0.11275","0.17875"
"24.06.2021","Thu","0.04100","0.04488","0.05488","0.06638","0.08125","0.11463","0.18313"
"23.06.2021","Wed","0.04100","0.04288","0.05488","0.06663","0.07913","0.11213","0.18188"
"22.06.2021","Tue","0.04113","0.04325","0.05413","0.06625","0.08000","0.11113","0.18100"
"21.06.2021","Mon","0.04150","0.04050","0.04938","0.06638","0.08113","0.11438","0.18300"
"18.06.2021","Fri","0.04113","0.04325","0.04913","0.06813","0.08038","0.11250","0.18000"
"17.06.2021","Thu","0.04125","0.04263","0.04925","0.06950","0.08225","0.11038","0.17413"
"16.06.2021","Wed","0.04113","0.04338","0.04900","0.06700","0.08188","0.11013","0.16925"
"15.06.2021","Tue","0.04138","0.04425","0.05525","0.06400","0.08125","0.10738","0.16675"
"14.06.2021","Mon","0.04138","0.04338","0.05413","0.06413","0.08425","0.10800","0.16875"
"11.06.2021","Fri","0.04163","0.04413","0.05213","0.06375","0.08475","0.10688","0.16563"
"10.06.2021","Thu","0.04138","0.04413","0.05200","0.06263","0.08375","0.10450","0.16588"
"09.06.2021","Wed","0.04150","0.04250","0.05325","0.06350","0.08113","0.10525","0.16550"
"08.06.2021","Tue","0.04125","0.04338","0.05313","0.06313","0.08125","0.10475","0.16663"
"07.06.2021","Mon","0.04125","0.04113","0.05363","0.06450","0.07925","0.10500","0.16563"
"04.06.2021","Fri","0.04113","0.03888","0.05325","0.06463","0.07813","0.10488","0.16550"
"03.06.2021","Thu","0.04088","0.04238","0.05200","0.06463","0.07750","0.10563","0.16500"
"02.06.2021","Wed","0.04113","0.03838","0.05038","0.06488","0.07888","0.10750","0.16388"
"01.06.2021","Tue","0.03975","0.04238","0.05038","0.06363","0.07950","0.10600","0.16413"
"28.05.2021","Fri","0.04175","0.04225","0.05100","0.06400","0.08125","0.10600","0.16250"
"27.05.2021","Thu","0.04075","0.03863","0.05313","0.06525","0.08325","0.11038","0.16063"
"26.05.2021","Wed","0.04125","0.03788","0.05313","0.06550","0.08363","0.10625","0.16150"
"25.05.2021","Tue","0.04125","0.03788","0.05313","0.06425","0.08413","0.10463","0.16388"
"24.05.2021","Mon","0.04113","0.04188","0.05300","0.06538","0.08188","0.10413","0.16338"
"21.05.2021","Fri","0.04125","0.04300","0.05313","0.06688","0.08300","0.10625","0.16288"
"20.05.2021","Thu","0.04100","0.04500","0.05413","0.06738","0.08138","0.10400","0.16450"
"19.05.2021","Wed","0.04138","0.04563","0.05313","0.06688","0.08063","0.10438","0.16488"
"18.05.2021","Tue","0.04138","0.04338","0.05325","0.06988","0.08750","0.10350","0.16463"
"17.05.2021","Mon","0.04113","0.04475","0.05200","0.06625","0.08588","0.10175","0.16850"
"14.05.2021","Fri","0.04138","0.04400","0.05175","0.06625","0.08325","0.10500","0.16963"
"13.05.2021","Thu","0.04088","0.04563","0.05263","0.06900","0.08338","0.10463","0.17113"
"12.05.2021","Wed","0.04113","0.04563","0.05263","0.06838","0.08350","0.10625","0.16738"
"11.05.2021","Tue","0.04088","0.04275","0.05250","0.06863","0.08125","0.10863","0.16600"
"10.05.2021","Mon","0.04088","0.04475","0.05288","0.06638","0.08088","0.10925","0.16463"
"07.05.2021","Fri","0.04100","0.04463","0.05275","0.06738","0.08288","0.11038","0.16350"
"06.05.2021","Thu","0.04150","0.04438","0.05325","0.06913","0.08263","0.11050","0.16288"
"05.05.2021","Wed","0.04088","0.04525","0.05150","0.06888","0.08325","0.11213","0.16163"
"04.05.2021","Tue","0.04113","0.04338","0.04700","0.06638","0.08363","0.11050","0.16488"
"30.04.2021","Fri","0.03913","0.04475","0.04725","0.06275","0.08388","0.11375","0.16638"
"29.04.2021","Thu","0.04075","0.04275","0.04913","0.06563","0.08513","0.11238","0.16513"
"28.04.2021","Wed","0.04088","0.04163","0.04913","0.06413","0.08625","0.11300","0.16375"
"27.04.2021","Tue","0.04100","0.04163","0.04763","0.06938","0.08825","0.11075","0.15988"
"26.04.2021","Mon","0.04100","0.04250","0.04488","0.06925","0.08750","0.11100","0.15950"
"23.04.2021","Fri","0.04050","0.04238","0.04600","0.06900","0.08863","0.11063","0.15900"
"22.04.2021","Thu","0.04075","0.04013","0.04563","0.06975","0.08775","0.11375","0.15875"
"21.04.2021","Wed","0.04063","0.04238","0.04800","0.06913","0.08713","0.11013","0.15788"
"20.04.2021","Tue","0.04075","0.04313","0.04900","0.06900","0.08625","0.11250","0.15825"
"19.04.2021","Mon","0.04063","0.04300","0.04688","0.06713","0.08413","0.11213","0.15813"
"16.04.2021","Fri","0.04038","0.04038","0.04825","0.06125","0.08238","0.10975","0.15750"
"15.04.2021","Thu","0.04050","0.04150","0.04925","0.06113","0.08325","0.10800","0.15975"
"14.04.2021","Wed","0.04075","0.04175","0.04750","0.06075","0.08425","0.10875","0.16163"
"13.04.2021","Tue","0.04063","0.04450","0.04750","0.06313","0.08513","0.10975","0.16300"
"12.04.2021","Mon","0.04075","0.04463","0.04750","0.06238","0.08588","0.10863","0.16338"
"09.04.2021","Fri","0.04075","0.04563","0.04750","0.06463","0.08563","0.10938","0.16313"
"08.04.2021","Thu","0.04075","0.04425","0.04738","0.06375","0.08500","0.10988","0.16250"
"07.04.2021","Wed","0.04088","0.04488","0.04900","0.06363","0.08475","0.11438","0.16325"
"06.04.2021","Tue","0.04063","0.04163","0.04900","0.06338","0.08688","0.11438","0.16363"
